delta,flipAngle,TR,numSatPulse,pulseDur,numExc,satTrainPerBoost,TR_MT,b1
8000,11,0.12,10,0.000768,8,1,1,11.4854610316959
8000,11,0.12,10,0.000768,10,1,1,13.596230235373
8000,11,0.12,10,0.000768,12,1,1,14
8000,11,0.12,10,0.001024,8,1,1,9.94670102762487
8000,11,0.12,10,0.001024,10,1,1,11.7746807795351
8000,11,0.12,10,0.00128,8,1,1,8.89659985985449
8000,11,0.12,10,0.00128,10,1,1,10.5315946545603
8000,11,0.12,10,0.002048,8,1,1,7.03337974706875
8000,11,0.12,10,0.002048,10,1,1,8.32595662551615
8000,11,0.12,12,0.000768,8,1,1,10.4847434840107
8000,11,0.12,12,0.000768,10,1,1,12.4116033282459
8000,11,0.12,12,0.001024,8,1,1,9.08005420931659
8000,11,0.12,12,0.001024,10,1,1,10.7487637839565
8000,11,0.12,12,0.00128,8,1,1,8.12144738056601
8000,11,0.12,12,0.00128,10,1,1,9.6139865980058
8000,11,0.12,12,0.002048,8,1,1,6.42056790494922
8000,11,0.12,14,0.000768,8,1,1,9.70698625845636
8000,11,0.12,14,0.000768,10,1,1,11.490911831694
8000,11,0.12,14,0.001024,8,1,1,8.40649669400967
8000,11,0.12,14,0.001024,10,1,1,9.95142155889415
8000,11,0.12,14,0.00128,8,1,1,7.51899922417314
8000,11,0.12,14,0.00128,10,1,1,8.9008220313777
8000,11,0.12,14,0.002048,8,1,1,5.94429081835653
8000,11,0.12,16,0.000768,8,1,1,9.08005420931659
8000,11,0.12,16,0.000768,10,1,1,10.7487637839565
8000,11,0.12,16,0.001024,8,1,1,7.863557613008
8000,11,0.12,16,0.001024,10,1,1,9.30870249618444
8000,11,0.12,16,0.00128,8,1,1,7.03337974706875
8000,11,0.12,16,0.00128,10,1,1,8.32595662551615
8000,11,0.12,16,0.002048,8,1,1,5.56037491240906
8000,11,0.12,18,0.000768,8,1,1,8.56075720659896
8000,11,0.12,18,0.000768,10,1,1,10.134031681344
8000,11,0.12,18,0.001024,8,1,1,7.41383321654541
8000,11,0.12,18,0.001024,10,1,1,8.77632887880021
8000,11,0.12,18,0.00128,8,1,1,6.63113401841658
8000,11,0.12,20,0.000768,8,1,1,8.12144738056601
8000,11,0.12,20,0.000768,10,1,1,9.6139865980058
8000,11,0.12,20,0.001024,8,1,1,7.03337974706875
8000,11,0.12,20,0.001024,10,1,1,8.32595662551615
8000,11,0.12,20,0.00128,8,1,1,6.2908460904064
8000,11,0.14,2,0.000768,10,1,1,14
8000,11,0.14,2,0.000768,12,1,1,14
8000,11,0.14,2,0.000768,14,1,1,14
8000,11,0.14,2,0.001024,10,1,1,14
8000,11,0.14,2,0.001024,12,1,1,14
8000,11,0.14,2,0.001024,14,1,1,14
8000,11,0.14,2,0.00128,10,1,1,14
8000,11,0.14,2,0.00128,12,1,1,14
8000,11,0.14,2,0.00128,14,1,1,14
8000,11,0.14,2,0.002048,10,1,1,14
8000,11,0.14,2,0.002048,12,1,1,14
8000,11,0.14,2,0.002048,14,1,1,14
8000,11,0.14,4,0.000768,10,1,1,14
8000,11,0.14,4,0.000768,12,1,1,14
8000,11,0.14,4,0.000768,14,1,1,14
8000,11,0.14,4,0.001024,10,1,1,14
8000,11,0.14,4,0.001024,12,1,1,14
8000,11,0.14,4,0.001024,14,1,1,14
8000,11,0.14,4,0.00128,10,1,1,14
8000,11,0.14,4,0.00128,12,1,1,14
8000,11,0.14,4,0.00128,14,1,1,14
8000,11,0.14,4,0.002048,10,1,1,12.3513180425012
8000,11,0.14,4,0.002048,12,1,1,14
8000,11,0.14,4,0.002048,14,1,1,14
8000,11,0.14,6,0.000768,10,1,1,14
8000,11,0.14,6,0.000768,12,1,1,14
8000,11,0.14,6,0.000768,14,1,1,14
8000,11,0.14,6,0.001024,10,1,1,14
8000,11,0.14,6,0.001024,12,1,1,14
8000,11,0.14,6,0.001024,14,1,1,14
8000,11,0.14,6,0.00128,10,1,1,12.7563864219515
8000,11,0.14,6,0.00128,12,1,1,14
8000,11,0.14,6,0.00128,14,1,1,14
8000,11,0.14,6,0.002048,10,1,1,10.0848089516532
8000,11,0.14,6,0.002048,12,1,1,11.6099918187098
8000,11,0.14,6,0.002048,14,1,1,12.9568687756601
8000,11,0.14,8,0.000768,10,1,1,14
8000,11,0.14,8,0.000768,12,1,1,14
8000,11,0.14,8,0.000768,14,1,1,14
8000,11,0.14,8,0.001024,10,1,1,12.3513180425012
8000,11,0.14,8,0.001024,12,1,1,14
8000,11,0.14,8,0.001024,14,1,1,14
8000,11,0.14,8,0.00128,10,1,1,11.0473547019009
8000,11,0.14,8,0.00128,12,1,1,12.7181088231156
8000,11,0.14,8,0.00128,14,1,1,14
8000,11,0.14,8,0.002048,10,1,1,8.73370074444435
8000,11,0.14,8,0.002048,12,1,1,10.0545478527322
8000,11,0.14,10,0.000768,10,1,1,12.7563864219515
8000,11,0.14,10,0.000768,12,1,1,14
8000,11,0.14,10,0.000768,14,1,1,14
8000,11,0.14,10,0.001024,10,1,1,11.0473547019009
8000,11,0.14,10,0.001024,12,1,1,12.7181088231156
8000,11,0.14,10,0.001024,14,1,1,14
8000,11,0.14,10,0.00128,10,1,1,9.88105443400095
8000,11,0.14,10,0.00128,12,1,1,11.3754223494905
8000,11,0.14,10,0.00128,14,1,1,12.6950868658268
8000,11,0.14,10,0.002048,10,1,1,7.81165942388723
8000,11,0.14,10,0.002048,12,1,1,8.99306099269351
8000,11,0.14,12,0.000768,10,1,1,11.6449343259258
8000,11,0.14,12,0.000768,12,1,1,13.406063803643
8000,11,0.14,12,0.000768,14,1,1,14
8000,11,0.14,12,0.001024,10,1,1,10.0848089516532
8000,11,0.14,12,0.001024,12,1,1,11.6099918187098
8000,11,0.14,12,0.001024,14,1,1,12.9568687756601
8000,11,0.14,12,0.00128,10,1,1,9.02012734239794
8000,11,0.14,12,0.00128,12,1,1,10.3842923699406
8000,11,0.14,12,0.002048,10,1,1,7.13103679668474
8000,11,0.14,12,0.002048,12,1,1,8.20950394453007
8000,11,0.14,14,0.000768,10,1,1,10.7811142594734
8000,11,0.14,14,0.000768,12,1,1,12.4116033282459
8000,11,0.14,14,0.000768,14,1,1,13.8514753611169
8000,11,0.14,14,0.001024,10,1,1,9.33671882980665
8000,11,0.14,14,0.001024,12,1,1,10.7487637839565
8000,11,0.14,14,0.00128,10,1,1,8.35101519609998
8000,11,0.14,14,0.00128,12,1,1,9.6139865980058
8000,11,0.14,14,0.002048,10,1,1,6.60205719858841
8000,11,0.14,16,0.000768,10,1,1,10.0848089516532
8000,11,0.14,16,0.000768,12,1,1,11.6099918187098
8000,11,0.14,16,0.001024,10,1,1,8.73370074444435
8000,11,0.14,16,0.001024,12,1,1,10.0545478527322
8000,11,0.14,16,0.00128,10,1,1,7.81165942388723
8000,11,0.14,16,0.00128,12,1,1,8.99306099269351
8000,11,0.14,16,0.002048,10,1,1,6.1756590212506
8000,11,0.14,18,0.000768,10,1,1,9.50804906224633
8000,11,0.14,18,0.000768,12,1,1,10.9460052593734
8000,11,0.14,18,0.001024,10,1,1,8.23421202833413
8000,11,0.14,18,0.001024,12,1,1,9.47951862457546
8000,11,0.14,18,0.00128,10,1,1,7.36490313460061
8000,11,0.14,18,0.00128,12,1,1,8.47873921541041
8000,11,0.14,18,0.002048,10,1,1,5.8224671629629
8000,11,0.14,20,0.000768,10,1,1,9.02012734239794
8000,11,0.14,20,0.000768,12,1,1,10.3842923699406
8000,11,0.14,20,0.001024,10,1,1,7.81165942388723
8000,11,0.14,20,0.001024,12,1,1,8.99306099269351
8000,11,0.14,20,0.00128,10,1,1,6.98696059555548
8000,11,0.18,2,0.000768,12,1,1,14
8000,11,0.18,2,0.000768,14,1,1,14
8000,11,0.18,2,0.000768,16,1,1,14
8000,11,0.18,2,0.000768,18,1,1,14
8000,11,0.18,2,0.000768,20,1,1,14
8000,11,0.18,2,0.001024,12,1,1,14
8000,11,0.18,2,0.001024,14,1,1,14
8000,11,0.18,2,0.001024,16,1,1,14
8000,11,0.18,2,0.001024,18,1,1,14
8000,11,0.18,2,0.001024,20,1,1,14
8000,11,0.18,2,0.00128,12,1,1,14
8000,11,0.18,2,0.00128,14,1,1,14
8000,11,0.18,2,0.00128,16,1,1,14
8000,11,0.18,2,0.00128,18,1,1,14
8000,11,0.18,2,0.00128,20,1,1,14
8000,11,0.18,2,0.002048,12,1,1,14
8000,11,0.18,2,0.002048,14,1,1,14
8000,11,0.18,2,0.002048,16,1,1,14
8000,11,0.18,2,0.002048,18,1,1,14
8000,11,0.18,2,0.002048,20,1,1,14
8000,11,0.18,4,0.000768,12,1,1,14
8000,11,0.18,4,0.000768,14,1,1,14
8000,11,0.18,4,0.000768,16,1,1,14
8000,11,0.18,4,0.000768,18,1,1,14
8000,11,0.18,4,0.000768,20,1,1,14
8000,11,0.18,4,0.001024,12,1,1,14
8000,11,0.18,4,0.001024,14,1,1,14
8000,11,0.18,4,0.001024,16,1,1,14
8000,11,0.18,4,0.001024,18,1,1,14
8000,11,0.18,4,0.001024,20,1,1,14
8000,11,0.18,4,0.00128,12,1,1,14
8000,11,0.18,4,0.00128,14,1,1,14
8000,11,0.18,4,0.00128,16,1,1,14
8000,11,0.18,4,0.00128,18,1,1,14
8000,11,0.18,4,0.00128,20,1,1,14
8000,11,0.18,4,0.002048,12,1,1,12.6763642725315
8000,11,0.18,4,0.002048,14,1,1,14
8000,11,0.18,4,0.002048,16,1,1,14
8000,11,0.18,4,0.002048,18,1,1,14
8000,11,0.18,4,0.002048,20,1,1,14
8000,11,0.18,6,0.000768,12,1,1,14
8000,11,0.18,6,0.000768,14,1,1,14
8000,11,0.18,6,0.000768,16,1,1,14
8000,11,0.18,6,0.000768,18,1,1,14
8000,11,0.18,6,0.000768,20,1,1,14
8000,11,0.18,6,0.001024,12,1,1,14
8000,11,0.18,6,0.001024,14,1,1,14
8000,11,0.18,6,0.001024,16,1,1,14
8000,11,0.18,6,0.001024,18,1,1,14
8000,11,0.18,6,0.001024,20,1,1,14
8000,11,0.18,6,0.00128,12,1,1,13.0920927247929
8000,11,0.18,6,0.00128,14,1,1,14
8000,11,0.18,6,0.00128,16,1,1,14
8000,11,0.18,6,0.00128,18,1,1,14
8000,11,0.18,6,0.00128,20,1,1,14
8000,11,0.18,6,0.002048,12,1,1,10.3502080871164
8000,11,0.18,6,0.002048,14,1,1,11.8412560940879
8000,11,0.18,6,0.002048,16,1,1,13.1644933182003
8000,11,0.18,6,0.002048,18,1,1,14
8000,11,0.18,8,0.000768,12,1,1,14
8000,11,0.18,8,0.000768,14,1,1,14
8000,11,0.18,8,0.000768,16,1,1,14
8000,11,0.18,8,0.000768,18,1,1,14
8000,11,0.18,8,0.000768,20,1,1,14
8000,11,0.18,8,0.001024,12,1,1,12.6763642725315
8000,11,0.18,8,0.001024,14,1,1,14
8000,11,0.18,8,0.001024,16,1,1,14
8000,11,0.18,8,0.001024,18,1,1,14
8000,11,0.18,8,0.00128,12,1,1,11.3380848883721
8000,11,0.18,8,0.00128,14,1,1,12.971446143855
8000,11,0.18,8,0.00128,16,1,1,14
8000,11,0.18,8,0.00128,18,1,1,14
8000,11,0.18,8,0.002048,12,1,1,8.96354313789792
8000,11,0.18,8,0.002048,14,1,1,10.2548285901975
8000,11,0.18,8,0.002048,16,1,1,11.400785641512
8000,11,0.18,8,0.002048,18,1,1,12.4416364306742
8000,11,0.18,10,0.000768,12,1,1,13.0920927247929
8000,11,0.18,10,0.000768,14,1,1,14
8000,11,0.18,10,0.000768,16,1,1,14
8000,11,0.18,10,0.000768,18,1,1,14
8000,11,0.18,10,0.001024,12,1,1,11.3380848883721
8000,11,0.18,10,0.001024,14,1,1,12.971446143855
8000,11,0.18,10,0.001024,16,1,1,14
8000,11,0.18,10,0.001024,18,1,1,14
8000,11,0.18,10,0.00128,12,1,1,10.1410914180252
8000,11,0.18,10,0.00128,14,1,1,11.6020141376549
8000,11,0.18,10,0.00128,16,1,1,12.8985165407477
8000,11,0.18,10,0.00128,18,1,1,14
8000,11,0.18,10,0.002048,12,1,1,8.0172367102366
8000,11,0.18,10,0.002048,14,1,1,9.17219753011594
8000,11,0.18,10,0.002048,16,1,1,10.1971726765297
8000,11,0.18,10,0.002048,18,1,1,11.1281379241302
8000,11,0.18,12,0.000768,12,1,1,11.9513908505306
8000,11,0.18,12,0.000768,14,1,1,13.6731047869299
8000,11,0.18,12,0.000768,16,1,1,14
8000,11,0.18,12,0.000768,18,1,1,14
8000,11,0.18,12,0.001024,12,1,1,10.3502080871164
8000,11,0.18,12,0.001024,14,1,1,11.8412560940879
8000,11,0.18,12,0.001024,16,1,1,13.1644933182003
8000,11,0.18,12,0.001024,18,1,1,14
8000,11,0.18,12,0.00128,12,1,1,9.25750754562411
8000,11,0.18,12,0.00128,14,1,1,10.5911414261457
8000,11,0.18,12,0.00128,16,1,1,11.7746807795351
8000,11,0.18,12,0.00128,18,1,1,12.8496668521517
8000,11,0.18,12,0.002048,12,1,1,7.31870232509183
8000,11,0.18,12,0.002048,14,1,1,8.37303248189612
8000,11,0.18,12,0.002048,16,1,1,9.30870249618444
8000,11,0.18,14,0.000768,12,1,1,11.064837869659
8000,11,0.18,14,0.000768,14,1,1,12.658835238036
8000,11,0.18,14,0.000768,16,1,1,14
8000,11,0.18,14,0.000768,18,1,1,14
8000,11,0.18,14,0.001024,12,1,1,9.58243068388075
8000,11,0.18,14,0.001024,14,1,1,10.9628728984608
8000,11,0.18,14,0.001024,16,1,1,12.1879525173113
8000,11,0.18,14,0.001024,18,1,1,13.3006688155394
8000,11,0.18,14,0.00128,12,1,1,8.57078655953486
8000,11,0.18,14,0.00128,14,1,1,9.80549161185943
8000,11,0.18,14,0.00128,16,1,1,10.9012361340991
8000,11,0.18,14,0.00128,18,1,1,11.8964798471031
8000,11,0.18,14,0.002048,12,1,1,6.77580171682212
8000,11,0.18,14,0.002048,14,1,1,7.75192176778788
8000,11,0.18,14,0.002048,16,1,1,8.61818387377048
8000,11,0.18,16,0.000768,12,1,1,10.3502080871164
8000,11,0.18,16,0.000768,14,1,1,11.8412560940879
8000,11,0.18,16,0.000768,16,1,1,13.1644933182003
8000,11,0.18,16,0.000768,18,1,1,14
8000,11,0.18,16,0.001024,12,1,1,8.96354313789792
8000,11,0.18,16,0.001024,14,1,1,10.2548285901975
8000,11,0.18,16,0.001024,16,1,1,11.400785641512
8000,11,0.18,16,0.001024,18,1,1,12.4416364306742
8000,11,0.18,16,0.00128,12,1,1,8.0172367102366
8000,11,0.18,16,0.00128,14,1,1,9.17219753011594
8000,11,0.18,16,0.00128,16,1,1,10.1971726765297
8000,11,0.18,16,0.00128,18,1,1,11.1281379241302
8000,11,0.18,16,0.002048,12,1,1,6.33818213626576
8000,11,0.18,16,0.002048,14,1,1,7.25125883603431
8000,11,0.18,16,0.002048,16,1,1,8.06157283796734
8000,11,0.18,18,0.000768,12,1,1,9.75826976678911
8000,11,0.18,18,0.000768,14,1,1,11.1640433091948
8000,11,0.18,18,0.000768,16,1,1,12.4116033282459
8000,11,0.18,18,0.000768,18,1,1,13.5447381423885
8000,11,0.18,18,0.001024,12,1,1,8.45090951502102
8000,11,0.18,18,0.001024,14,1,1,9.66834511471241
8000,11,0.18,18,0.001024,16,1,1,10.7487637839565
8000,11,0.18,18,0.001024,18,1,1,11.7300873189164
8000,11,0.18,18,0.00128,12,1,1,7.55872325891471
8000,11,0.18,18,0.00128,14,1,1,8.64763076256998
8000,11,0.18,18,0.00128,16,1,1,9.6139865980058
8000,11,0.18,18,0.002048,12,1,1,5.97569542526528
8000,11,0.18,18,0.002048,14,1,1,6.83655239346497
8000,11,0.18,20,0.000768,12,1,1,9.25750754562411
8000,11,0.18,20,0.000768,14,1,1,10.5911414261457
8000,11,0.18,20,0.000768,16,1,1,11.7746807795351
8000,11,0.18,20,0.000768,18,1,1,12.8496668521517
8000,11,0.18,20,0.001024,12,1,1,8.0172367102366
8000,11,0.18,20,0.001024,14,1,1,9.17219753011594
8000,11,0.18,20,0.001024,16,1,1,10.1971726765297
8000,11,0.18,20,0.00128,12,1,1,7.17083451031833
8000,11,0.18,20,0.00128,14,1,1,8.20386287215797
8000,11,0.18,20,0.00128,16,1,1,9.12062851320958
8000,11,0.18,20,0.002048,12,1,1,5.66904244418603
8000,11,0.18,20,0.002048,14,1,1,6.48572307192748
8000,11,0.25,2,0.000768,16,1,1,14
8000,11,0.25,2,0.000768,18,1,1,14
8000,11,0.25,2,0.000768,20,1,1,14
8000,11,0.25,2,0.000768,22,1,1,14
8000,11,0.25,2,0.000768,24,1,1,14
8000,11,0.25,2,0.000768,28,1,1,14
8000,11,0.25,2,0.001024,16,1,1,14
8000,11,0.25,2,0.001024,18,1,1,14
8000,11,0.25,2,0.001024,20,1,1,14
8000,11,0.25,2,0.001024,22,1,1,14
8000,11,0.25,2,0.001024,24,1,1,14
8000,11,0.25,2,0.001024,28,1,1,14
8000,11,0.25,2,0.00128,16,1,1,14
8000,11,0.25,2,0.00128,18,1,1,14
8000,11,0.25,2,0.00128,20,1,1,14
8000,11,0.25,2,0.00128,22,1,1,14
8000,11,0.25,2,0.00128,24,1,1,14
8000,11,0.25,2,0.00128,28,1,1,14
8000,11,0.25,2,0.002048,16,1,1,14
8000,11,0.25,2,0.002048,18,1,1,14
8000,11,0.25,2,0.002048,20,1,1,14
8000,11,0.25,2,0.002048,22,1,1,14
8000,11,0.25,2,0.002048,24,1,1,14
8000,11,0.25,2,0.002048,28,1,1,14
8000,11,0.25,4,0.000768,16,1,1,14
8000,11,0.25,4,0.000768,18,1,1,14
8000,11,0.25,4,0.000768,20,1,1,14
8000,11,0.25,4,0.000768,22,1,1,14
8000,11,0.25,4,0.000768,24,1,1,14
8000,11,0.25,4,0.000768,28,1,1,14
8000,11,0.25,4,0.001024,16,1,1,14
8000,11,0.25,4,0.001024,18,1,1,14
8000,11,0.25,4,0.001024,20,1,1,14
8000,11,0.25,4,0.001024,22,1,1,14
8000,11,0.25,4,0.001024,24,1,1,14
8000,11,0.25,4,0.001024,28,1,1,14
8000,11,0.25,4,0.00128,16,1,1,14
8000,11,0.25,4,0.00128,18,1,1,14
8000,11,0.25,4,0.00128,20,1,1,14
8000,11,0.25,4,0.00128,22,1,1,14
8000,11,0.25,4,0.00128,24,1,1,14
8000,11,0.25,4,0.00128,28,1,1,14
8000,11,0.25,4,0.002048,16,1,1,13.687035186799
8000,11,0.25,4,0.002048,18,1,1,14
8000,11,0.25,4,0.002048,20,1,1,14
8000,11,0.25,4,0.002048,22,1,1,14
8000,11,0.25,4,0.002048,24,1,1,14
8000,11,0.25,4,0.002048,28,1,1,14
8000,11,0.25,6,0.000768,16,1,1,14
8000,11,0.25,6,0.000768,18,1,1,14
8000,11,0.25,6,0.000768,20,1,1,14
8000,11,0.25,6,0.000768,22,1,1,14
8000,11,0.25,6,0.000768,24,1,1,14
8000,11,0.25,6,0.000768,28,1,1,14
8000,11,0.25,6,0.001024,16,1,1,14
8000,11,0.25,6,0.001024,18,1,1,14
8000,11,0.25,6,0.001024,20,1,1,14
8000,11,0.25,6,0.001024,22,1,1,14
8000,11,0.25,6,0.001024,24,1,1,14
8000,11,0.25,6,0.001024,28,1,1,14
8000,11,0.25,6,0.00128,16,1,1,14
8000,11,0.25,6,0.00128,18,1,1,14
8000,11,0.25,6,0.00128,20,1,1,14
8000,11,0.25,6,0.00128,22,1,1,14
8000,11,0.25,6,0.00128,24,1,1,14
8000,11,0.25,6,0.00128,28,1,1,14
8000,11,0.25,6,0.002048,16,1,1,11.1754174330588
8000,11,0.25,6,0.002048,18,1,1,12.5689495679743
8000,11,0.25,6,0.002048,20,1,1,13.82269986947
8000,11,0.25,6,0.002048,22,1,1,14
8000,11,0.25,6,0.002048,24,1,1,14
8000,11,0.25,6,0.002048,28,1,1,14
8000,11,0.25,8,0.000768,16,1,1,14
8000,11,0.25,8,0.000768,18,1,1,14
8000,11,0.25,8,0.000768,20,1,1,14
8000,11,0.25,8,0.000768,22,1,1,14
8000,11,0.25,8,0.000768,24,1,1,14
8000,11,0.25,8,0.000768,28,1,1,14
8000,11,0.25,8,0.001024,16,1,1,13.687035186799
8000,11,0.25,8,0.001024,18,1,1,14
8000,11,0.25,8,0.001024,20,1,1,14
8000,11,0.25,8,0.001024,22,1,1,14
8000,11,0.25,8,0.001024,24,1,1,14
8000,11,0.25,8,0.001024,28,1,1,14
8000,11,0.25,8,0.00128,16,1,1,12.2420564352456
8000,11,0.25,8,0.00128,18,1,1,13.7685944050487
8000,11,0.25,8,0.00128,20,1,1,14
8000,11,0.25,8,0.00128,22,1,1,14
8000,11,0.25,8,0.00128,24,1,1,14
8000,11,0.25,8,0.00128,28,1,1,14
8000,11,0.25,8,0.002048,16,1,1,9.67819539492443
8000,11,0.25,8,0.002048,18,1,1,10.8850296247512
8000,11,0.25,8,0.002048,20,1,1,11.9708092358489
8000,11,0.25,8,0.002048,22,1,1,12.9659815513697
8000,11,0.25,8,0.002048,24,1,1,13.8900353282428
8000,11,0.25,8,0.002048,28,1,1,14
8000,11,0.25,10,0.000768,16,1,1,14
8000,11,0.25,10,0.000768,18,1,1,14
8000,11,0.25,10,0.000768,20,1,1,14
8000,11,0.25,10,0.000768,22,1,1,14
8000,11,0.25,10,0.000768,24,1,1,14
8000,11,0.25,10,0.000768,28,1,1,14
8000,11,0.25,10,0.001024,16,1,1,12.2420564352456
8000,11,0.25,10,0.001024,18,1,1,13.7685944050487
8000,11,0.25,10,0.001024,20,1,1,14
8000,11,0.25,10,0.001024,22,1,1,14
8000,11,0.25,10,0.001024,24,1,1,14
8000,11,0.25,10,0.001024,28,1,1,14
8000,11,0.25,10,0.00128,16,1,1,10.9496281494392
8000,11,0.25,10,0.00128,18,1,1,12.3150052177248
8000,11,0.25,10,0.00128,20,1,1,13.5434246191349
8000,11,0.25,10,0.00128,22,1,1,14
8000,11,0.25,10,0.00128,24,1,1,14
8000,11,0.25,10,0.00128,28,1,1,14
8000,11,0.25,10,0.002048,16,1,1,8.65644112103057
8000,11,0.25,10,0.002048,18,1,1,9.73586647121706
8000,11,0.25,10,0.002048,20,1,1,10.7070172788162
8000,11,0.25,10,0.002048,22,1,1,11.5971264575483
8000,11,0.25,10,0.002048,24,1,1,12.4236252815298
8000,11,0.25,12,0.000768,16,1,1,12.9042605265659
8000,11,0.25,12,0.000768,18,1,1,14
8000,11,0.25,12,0.000768,20,1,1,14
8000,11,0.25,12,0.000768,22,1,1,14
8000,11,0.25,12,0.000768,24,1,1,14
8000,11,0.25,12,0.000768,28,1,1,14
8000,11,0.25,12,0.001024,16,1,1,11.1754174330588
8000,11,0.25,12,0.001024,18,1,1,12.5689495679743
8000,11,0.25,12,0.001024,20,1,1,13.82269986947
8000,11,0.25,12,0.001024,22,1,1,14
8000,11,0.25,12,0.001024,24,1,1,14
8000,11,0.25,12,0.001024,28,1,1,14
8000,11,0.25,12,0.00128,16,1,1,9.9955972229023
8000,11,0.25,12,0.00128,18,1,1,11.2420102559028
8000,11,0.25,12,0.00128,20,1,1,12.363398616285
8000,11,0.25,12,0.00128,22,1,1,13.3912081641833
8000,11,0.25,12,0.00128,24,1,1,14
8000,11,0.25,12,0.002048,16,1,1,7.90221344950626
8000,11,0.25,12,0.002048,18,1,1,8.88758947190634
8000,11,0.25,12,0.002048,20,1,1,9.77412481200866
8000,11,0.25,12,0.002048,22,1,1,10.5866796050653
8000,11,0.25,12,0.002048,24,1,1,11.3411663544756
8000,11,0.25,14,0.000768,16,1,1,11.9470237681962
8000,11,0.25,14,0.000768,18,1,1,13.4367722842857
8000,11,0.25,14,0.000768,20,1,1,14
8000,11,0.25,14,0.000768,22,1,1,14
8000,11,0.25,14,0.000768,24,1,1,14
8000,11,0.25,14,0.000768,28,1,1,14
8000,11,0.25,14,0.001024,16,1,1,10.3464260828744
8000,11,0.25,14,0.001024,18,1,1,11.6365861430581
8000,11,0.25,14,0.001024,20,1,1,12.7973333722788
8000,11,0.25,14,0.001024,22,1,1,13.8612173281306
8000,11,0.25,14,0.001024,24,1,1,14
8000,11,0.25,14,0.001024,28,1,1,14
8000,11,0.25,14,0.00128,16,1,1,9.25412481819364
8000,11,0.25,14,0.00128,18,1,1,10.408079056764
8000,11,0.25,14,0.00128,20,1,1,11.4462829404568
8000,11,0.25,14,0.00128,22,1,1,12.3978496786392
8000,11,0.25,14,0.00128,24,1,1,13.281414087185
8000,11,0.25,14,0.002048,16,1,1,7.31602804424588
8000,11,0.25,14,0.002048,18,1,1,8.22830897161781
8000,11,0.25,14,0.002048,20,1,1,9.04908120864323
8000,11,0.25,14,0.002048,22,1,1,9.80136076822162
8000,11,0.25,14,0.002048,24,1,1,10.4998797658377
8000,11,0.25,16,0.000768,16,1,1,11.1754174330588
8000,11,0.25,16,0.000768,18,1,1,12.5689495679743
8000,11,0.25,16,0.000768,20,1,1,13.82269986947
8000,11,0.25,16,0.000768,22,1,1,14
8000,11,0.25,16,0.000768,24,1,1,14
8000,11,0.25,16,0.000768,28,1,1,14
8000,11,0.25,16,0.001024,16,1,1,9.67819539492443
8000,11,0.25,16,0.001024,18,1,1,10.8850296247512
8000,11,0.25,16,0.001024,20,1,1,11.9708092358489
8000,11,0.25,16,0.001024,22,1,1,12.9659815513697
8000,11,0.25,16,0.001024,24,1,1,13.8900353282428
8000,11,0.25,16,0.00128,16,1,1,8.65644112103057
8000,11,0.25,16,0.00128,18,1,1,9.73586647121706
8000,11,0.25,16,0.00128,20,1,1,10.7070172788162
8000,11,0.25,16,0.00128,22,1,1,11.5971264575483
8000,11,0.25,16,0.00128,24,1,1,12.4236252815298
8000,11,0.25,16,0.002048,16,1,1,6.84351759339948
8000,11,0.25,16,0.002048,18,1,1,7.69687826107802
8000,11,0.25,16,0.002048,20,1,1,8.4646403869593
8000,11,0.25,16,0.002048,22,1,1,9.16833347971319
8000,11,0.25,16,0.002048,24,1,1,9.82173817152122
8000,11,0.25,18,0.000768,16,1,1,10.5362845993417
8000,11,0.25,18,0.000768,18,1,1,11.8501192958751
8000,11,0.25,18,0.000768,20,1,1,13.0321664160116
8000,11,0.25,18,0.000768,22,1,1,14
8000,11,0.25,18,0.000768,24,1,1,14
8000,11,0.25,18,0.001024,16,1,1,9.12469012453264
8000,11,0.25,18,0.001024,18,1,1,10.262504348104
8000,11,0.25,18,0.001024,20,1,1,11.2861871826124
8000,11,0.25,18,0.001024,22,1,1,12.2244446396176
8000,11,0.25,18,0.001024,24,1,1,13.0956508953616
8000,11,0.25,18,0.00128,16,1,1,8.1613709568304
8000,11,0.25,18,0.00128,18,1,1,9.1790629366991
8000,11,0.25,18,0.00128,20,1,1,10.0946726988433
8000,11,0.25,18,0.00128,22,1,1,10.9338756805471
8000,11,0.25,18,0.00128,24,1,1,11.7131062446538
8000,11,0.25,18,0.002048,16,1,1,6.45213026328295
8000,11,0.25,18,0.002048,18,1,1,7.25668641650078
8000,11,0.25,18,0.002048,20,1,1,7.98053949056593
8000,11,0.25,18,0.002048,22,1,1,8.64398770091313
8000,11,0.25,18,0.002048,24,1,1,9.26002355216188
8000,11,0.25,20,0.000768,16,1,1,9.9955972229023
8000,11,0.25,20,0.000768,18,1,1,11.2420102559028
8000,11,0.25,20,0.000768,20,1,1,12.363398616285
8000,11,0.25,20,0.000768,22,1,1,13.3912081641833
8000,11,0.25,20,0.000768,24,1,1,14
8000,11,0.25,20,0.001024,16,1,1,8.65644112103057
8000,11,0.25,20,0.001024,18,1,1,9.73586647121706
8000,11,0.25,20,0.001024,20,1,1,10.7070172788162
8000,11,0.25,20,0.001024,22,1,1,11.5971264575483
8000,11,0.25,20,0.001024,24,1,1,12.4236252815298
8000,11,0.25,20,0.00128,16,1,1,7.74255631593954
